frame.number	frame.time_relative	usb.endpoint_address	usb.endpoint_address.direction	usb.endpoint_address.number	usb.transfer_type	usb.urb_type	usb.data_len	usb.capdata
1991	8.756853000	0x81	1	1	0x01		64	
1992	8.756862000	0x81	1	1	0x01		0	
1993	8.760854000	0x81	1	1	0x01		64	
1994	8.760871000	0x81	1	1	0x01		0	
1995	8.764862000	0x81	1	1	0x01		64	
1996	8.764881000	0x81	1	1	0x01		0	
1997	8.768922000	0x81	1	1	0x01		64	
1998	8.768941000	0x81	1	1	0x01		0	
1999	8.772854000	0x81	1	1	0x01		64	
2000	8.772869000	0x81	1	1	0x01		0	
2001	8.776855000	0x81	1	1	0x01		64	
2002	8.776872000	0x81	1	1	0x01		0	
2007	8.780855000	0x81	1	1	0x01		64	
2008	8.780866000	0x81	1	1	0x01		0	
2009	8.784858000	0x81	1	1	0x01		64	
2010	8.784876000	0x81	1	1	0x01		0	
2011	8.788855000	0x81	1	1	0x01		64	
2012	8.788873000	0x81	1	1	0x01		0	
2013	8.792917000	0x81	1	1	0x01		64	
2014	8.792935000	0x81	1	1	0x01		0	
2015	8.796858000	0x81	1	1	0x01		64	
2016	8.796878000	0x81	1	1	0x01		0	
2019	8.800855000	0x81	1	1	0x01		64	
2020	8.800866000	0x81	1	1	0x01		0	
2023	8.804859000	0x81	1	1	0x01		64	
2024	8.804879000	0x81	1	1	0x01		0	
2025	8.808856000	0x81	1	1	0x01		64	
2026	8.808873000	0x81	1	1	0x01		0	
2027	8.812855000	0x81	1	1	0x01		64	
2028	8.812872000	0x81	1	1	0x01		0	
2031	8.816855000	0x81	1	1	0x01		64	
2032	8.816873000	0x81	1	1	0x01		0	
2033	8.820856000	0x81	1	1	0x01		64	
2034	8.820874000	0x81	1	1	0x01		0	
2035	8.824855000	0x81	1	1	0x01		64	
2036	8.824872000	0x81	1	1	0x01		0	
2037	8.828859000	0x81	1	1	0x01		64	
2038	8.828879000	0x81	1	1	0x01		0	
2039	8.832855000	0x81	1	1	0x01		64	
2040	8.832873000	0x81	1	1	0x01		0	
2043	8.836855000	0x81	1	1	0x01		64	
2044	8.836874000	0x81	1	1	0x01		0	
2045	8.840855000	0x81	1	1	0x01		64	
2046	8.840874000	0x81	1	1	0x01		0	
2047	8.844860000	0x81	1	1	0x01		64	
2048	8.844880000	0x81	1	1	0x01		0	
2049	8.848856000	0x81	1	1	0x01		64	
2050	8.848876000	0x81	1	1	0x01		0	
2051	8.852858000	0x81	1	1	0x01		64	
2052	8.852878000	0x81	1	1	0x01		0	
2053	8.856855000	0x81	1	1	0x01		64	
2054	8.856873000	0x81	1	1	0x01		0	
2055	8.860858000	0x81	1	1	0x01		64	
2056	8.860878000	0x81	1	1	0x01		0	
2057	8.864890000	0x81	1	1	0x01		64	
2058	8.864911000	0x81	1	1	0x01		0	
2059	8.868872000	0x81	1	1	0x01		64	
2060	8.868895000	0x81	1	1	0x01		0	
2061	8.872858000	0x81	1	1	0x01		64	
2062	8.872877000	0x81	1	1	0x01		0	
2067	8.876880000	0x81	1	1	0x01		64	
2068	8.876893000	0x81	1	1	0x01		0	
2071	8.880857000	0x81	1	1	0x01		64	
2072	8.880869000	0x81	1	1	0x01		0	
2075	8.884860000	0x81	1	1	0x01		64	
2076	8.884882000	0x81	1	1	0x01		0	
2077	8.888990000	0x81	1	1	0x01		64	
2078	8.889014000	0x81	1	1	0x01		0	
2079	8.892862000	0x81	1	1	0x01		64	
2080	8.892885000	0x81	1	1	0x01		0	
2081	8.896896000	0x81	1	1	0x01		64	
2082	8.896919000	0x81	1	1	0x01		0	
2083	8.900861000	0x81	1	1	0x01		64	
2084	8.900883000	0x81	1	1	0x01		0	
2087	8.904863000	0x81	1	1	0x01		64	
2088	8.904883000	0x81	1	1	0x01		0	
2089	8.908863000	0x81	1	1	0x01		64	
2090	8.908890000	0x81	1	1	0x01		0	
2091	8.912857000	0x81	1	1	0x01		64	
2092	8.912875000	0x81	1	1	0x01		0	
2093	8.916857000	0x81	1	1	0x01		64	
2094	8.916876000	0x81	1	1	0x01		0	
2095	8.920859000	0x81	1	1	0x01		64	
2096	8.920878000	0x81	1	1	0x01		0	
2099	8.924858000	0x81	1	1	0x01		64	
2100	8.924879000	0x81	1	1	0x01		0	
2101	8.928858000	0x81	1	1	0x01		64	
2102	8.928878000	0x81	1	1	0x01		0	
2103	8.932867000	0x81	1	1	0x01		64	
2104	8.932889000	0x81	1	1	0x01		0	
2105	8.936858000	0x81	1	1	0x01		64	
2106	8.936876000	0x81	1	1	0x01		0	
2107	8.940861000	0x81	1	1	0x01		64	
2108	8.940880000	0x81	1	1	0x01		0	
2113	8.944863000	0x81	1	1	0x01		64	
2114	8.944887000	0x81	1	1	0x01		0	
2115	8.948866000	0x81	1	1	0x01		64	
2116	8.948889000	0x81	1	1	0x01		0	
2117	8.952858000	0x81	1	1	0x01		64	
2118	8.952877000	0x81	1	1	0x01		0	
2119	8.956862000	0x81	1	1	0x01		64	
2120	8.956883000	0x81	1	1	0x01		0	
2123	8.960860000	0x81	1	1	0x01		64	
2124	8.960874000	0x81	1	1	0x01		0	
2127	8.964892000	0x81	1	1	0x01		64	
2128	8.964916000	0x81	1	1	0x01		0	
2129	8.968867000	0x81	1	1	0x01		64	
2130	8.968889000	0x81	1	1	0x01		0	
2131	8.972859000	0x81	1	1	0x01		64	
2132	8.972879000	0x81	1	1	0x01		0	
2133	8.976864000	0x81	1	1	0x01		64	
2134	8.976884000	0x81	1	1	0x01		0	
2135	8.980928000	0x81	1	1	0x01		64	
2136	8.980948000	0x81	1	1	0x01		0	
2139	8.984858000	0x81	1	1	0x01		64	
2140	8.984877000	0x81	1	1	0x01		0	
2141	8.988858000	0x81	1	1	0x01		64	
2142	8.988877000	0x81	1	1	0x01		0	
2143	8.992858000	0x81	1	1	0x01		64	
2144	8.992878000	0x81	1	1	0x01		0	
2147	8.996859000	0x81	1	1	0x01		64	
2148	8.996879000	0x81	1	1	0x01		0	
2149	9.000857000	0x81	1	1	0x01		64	
2150	9.000876000	0x81	1	1	0x01		0	
2151	9.004861000	0x81	1	1	0x01		64	
2152	9.004880000	0x81	1	1	0x01		0	
2153	9.008857000	0x81	1	1	0x01		64	
2154	9.008875000	0x81	1	1	0x01		0	
2155	9.012858000	0x81	1	1	0x01		64	
2156	9.012877000	0x81	1	1	0x01		0	
2157	9.016860000	0x81	1	1	0x01		64	
2158	9.016879000	0x81	1	1	0x01		0	
2163	9.020856000	0x81	1	1	0x01		64	
2164	9.020865000	0x81	1	1	0x01		0	
2167	9.024859000	0x81	1	1	0x01		64	
2168	9.024877000	0x81	1	1	0x01		0	
2169	9.028891000	0x81	1	1	0x01		64	
2170	9.028910000	0x81	1	1	0x01		0	
2171	9.032857000	0x81	1	1	0x01		64	
2172	9.032874000	0x81	1	1	0x01		0	
2173	9.036858000	0x81	1	1	0x01		64	
2174	9.036875000	0x81	1	1	0x01		0	
2177	9.040858000	0x81	1	1	0x01		64	
2178	9.040868000	0x81	1	1	0x01		0	
2179	9.044861000	0x81	1	1	0x01		64	
2180	9.044879000	0x81	1	1	0x01		0	
2181	9.048859000	0x81	1	1	0x01		64	
2182	9.048878000	0x81	1	1	0x01		0	
2183	9.052861000	0x81	1	1	0x01		64	
2184	9.052880000	0x81	1	1	0x01		0	
2185	9.056858000	0x81	1	1	0x01		64	
2186	9.056876000	0x81	1	1	0x01		0	
2189	9.060856000	0x81	1	1	0x01		64	
2190	9.060866000	0x81	1	1	0x01		0	
2191	9.064858000	0x81	1	1	0x01		64	
2192	9.064877000	0x81	1	1	0x01		0	
2193	9.068859000	0x81	1	1	0x01		64	
2194	9.068877000	0x81	1	1	0x01		0	
2195	9.072858000	0x81	1	1	0x01		64	
2196	9.072876000	0x81	1	1	0x01		0	
2199	9.076861000	0x81	1	1	0x01		64	
2200	9.076884000	0x81	1	1	0x01		0	
2201	9.080858000	0x81	1	1	0x01		64	
2202	9.080877000	0x81	1	1	0x01		0	
2207	9.084856000	0x81	1	1	0x01		64	
2208	9.084872000	0x81	1	1	0x01		0	
2209	9.088873000	0x81	1	1	0x01		64	
2210	9.088890000	0x81	1	1	0x01		0	
2211	9.092859000	0x81	1	1	0x01		64	
2212	9.092876000	0x81	1	1	0x01		0	
2213	9.096858000	0x81	1	1	0x01		64	
2214	9.096876000	0x81	1	1	0x01		0	
2217	9.101023000	0x81	1	1	0x01		64	
2218	9.101040000	0x81	1	1	0x01		0	
2219	9.104859000	0x81	1	1	0x01		64	
2220	9.104878000	0x81	1	1	0x01		0	
2221	9.108860000	0x81	1	1	0x01		64	
2222	9.108878000	0x81	1	1	0x01		0	
2223	9.112858000	0x81	1	1	0x01		64	
2224	9.112876000	0x81	1	1	0x01		0	
2225	9.116860000	0x81	1	1	0x01		64	
2226	9.116878000	0x81	1	1	0x01		0	
2229	9.120859000	0x81	1	1	0x01		64	
2230	9.120877000	0x81	1	1	0x01		0	
2231	9.124859000	0x81	1	1	0x01		64	
2232	9.124880000	0x81	1	1	0x01		0	
2233	9.128858000	0x81	1	1	0x01		64	
2234	9.128875000	0x81	1	1	0x01		0	
2235	9.132858000	0x81	1	1	0x01		64	
2236	9.132876000	0x81	1	1	0x01		0	
2237	9.136861000	0x81	1	1	0x01		64	
2238	9.136879000	0x81	1	1	0x01		0	
2243	9.140858000	0x81	1	1	0x01		64	
2244	9.140875000	0x81	1	1	0x01		0	
2245	9.144858000	0x81	1	1	0x01		64	
2246	9.144875000	0x81	1	1	0x01		0	
2247	9.148862000	0x81	1	1	0x01		64	
2248	9.148885000	0x81	1	1	0x01		0	
2249	9.152861000	0x81	1	1	0x01		64	
2250	9.152880000	0x81	1	1	0x01		0	
2251	9.156860000	0x81	1	1	0x01		64	
2252	9.156928000	0x81	1	1	0x01		0	
2257	9.160858000	0x81	1	1	0x01		64	
2258	9.160869000	0x81	1	1	0x01		0	
2259	9.164858000	0x81	1	1	0x01		64	
2260	9.164875000	0x81	1	1	0x01		0	
2261	9.168859000	0x81	1	1	0x01		64	
2262	9.168876000	0x81	1	1	0x01		0	
2263	9.172859000	0x81	1	1	0x01		64	
2264	9.172877000	0x81	1	1	0x01		0	
2265	9.176859000	0x81	1	1	0x01		64	
2266	9.176876000	0x81	1	1	0x01		0	
2269	9.180861000	0x81	1	1	0x01		64	
2270	9.180871000	0x81	1	1	0x01		0	
2271	9.184861000	0x81	1	1	0x01		64	
2272	9.184880000	0x81	1	1	0x01		0	
2273	9.188871000	0x81	1	1	0x01		64	
2274	9.188889000	0x81	1	1	0x01		0	
2275	9.192860000	0x81	1	1	0x01		64	
2276	9.192893000	0x81	1	1	0x01		0	
2277	9.196859000	0x81	1	1	0x01		64	
2278	9.196876000	0x81	1	1	0x01		0	
2281	9.200860000	0x81	1	1	0x01		64	
2282	9.200879000	0x81	1	1	0x01		0	
2283	9.204860000	0x81	1	1	0x01		64	
2284	9.204879000	0x81	1	1	0x01		0	
2285	9.208859000	0x81	1	1	0x01		64	
2286	9.208876000	0x81	1	1	0x01		0	
2287	9.212876000	0x81	1	1	0x01		64	
2288	9.212895000	0x81	1	1	0x01		0	
2289	9.216863000	0x81	1	1	0x01		64	
2290	9.216883000	0x81	1	1	0x01		0	
2291	9.220860000	0x81	1	1	0x01		64	
2292	9.220879000	0x81	1	1	0x01		0	
2297	9.224859000	0x81	1	1	0x01		64	
2298	9.224877000	0x81	1	1	0x01		0	
2299	9.228860000	0x81	1	1	0x01		64	
2300	9.228879000	0x81	1	1	0x01		0	
2301	9.232859000	0x81	1	1	0x01		64	
2302	9.232876000	0x81	1	1	0x01		0	
2303	9.233373000	0x02	0	2	0x03		16	09910007000800000000000000000000
2304	9.233467000	0x02	0	2	0x03		0	
2305	9.233510000	0x82	1	2	0x03		0	
2306	9.233579000	0x82	1	2	0x03		8	0901000700f80000
2307	9.233843000	0x02	0	2	0x03		16	09910007000800000000000000000000
2308	9.233931000	0x02	0	2	0x03		0	
2309	9.233967000	0x82	1	2	0x03		0	
2310	9.234447000	0x82	1	2	0x03		8	0901000700f80000
2311	9.234497000	0x02	0	2	0x03		16	09910007000800000000000000000000
2312	9.234587000	0x02	0	2	0x03		0	
2313	9.234637000	0x82	1	2	0x03		0	
2314	9.234697000	0x82	1	2	0x03		8	0901000700f80000
2315	9.234726000	0x02	0	2	0x03		16	09910007000800000000000000000000
2316	9.234764000	0x02	0	2	0x03		0	
2317	9.234788000	0x82	1	2	0x03		0	
2318	9.234867000	0x82	1	2	0x03		8	0901000700f80000
2319	9.236859000	0x81	1	1	0x01		64	
2320	9.236876000	0x81	1	1	0x01		0	
2321	9.237602000	0x02	0	2	0x03		16	09910007000800000000000000000000
2322	9.237645000	0x02	0	2	0x03		0	
2323	9.237705000	0x82	1	2	0x03		0	
2324	9.237764000	0x82	1	2	0x03		8	0901000700f80000
2325	9.240860000	0x81	1	1	0x01		64	
2326	9.240877000	0x81	1	1	0x01		0	
2327	9.244860000	0x81	1	1	0x01		64	
2328	9.244878000	0x81	1	1	0x01		0	
2329	9.248861000	0x81	1	1	0x01		64	
2330	9.248880000	0x81	1	1	0x01		0	
2333	9.252858000	0x81	1	1	0x01		64	
2334	9.252867000	0x81	1	1	0x01		0	
2337	9.256860000	0x81	1	1	0x01		64	
2338	9.256879000	0x81	1	1	0x01		0	
2339	9.257531000	0x02	0	2	0x03		16	09910007000800000100000000000000
2340	9.257587000	0x02	0	2	0x03		0	
2341	9.257629000	0x82	1	2	0x03		0	
2342	9.257697000	0x82	1	2	0x03		8	0901000700f80000
2345	9.260869000	0x81	1	1	0x01		64	
2346	9.260880000	0x81	1	1	0x01		0	
2347	9.264861000	0x81	1	1	0x01		64	
2348	9.264880000	0x81	1	1	0x01		0	
2349	9.268860000	0x81	1	1	0x01		64	
2350	9.268876000	0x81	1	1	0x01		0	
2351	9.272860000	0x81	1	1	0x01		64	
2352	9.272877000	0x81	1	1	0x01		0	
2353	9.276862000	0x81	1	1	0x01		64	
2354	9.276879000	0x81	1	1	0x01		0	
2357	9.280864000	0x81	1	1	0x01		64	
2358	9.280878000	0x81	1	1	0x01		0	
2359	9.284864000	0x81	1	1	0x01		64	
2360	9.284884000	0x81	1	1	0x01		0	
2361	9.288891000	0x81	1	1	0x01		64	
2362	9.288909000	0x81	1	1	0x01		0	
2363	9.292862000	0x81	1	1	0x01		64	
2364	9.292881000	0x81	1	1	0x01		0	
2365	9.296863000	0x81	1	1	0x01		64	
2366	9.296885000	0x81	1	1	0x01		0	
2371	9.300909000	0x81	1	1	0x01		64	
2372	9.300923000	0x81	1	1	0x01		0	
2373	9.304861000	0x81	1	1	0x01		64	
2374	9.304881000	0x81	1	1	0x01		0	
2375	9.308860000	0x81	1	1	0x01		64	
2376	9.308879000	0x81	1	1	0x01		0	
2377	9.312860000	0x81	1	1	0x01		64	
2378	9.312997000	0x81	1	1	0x01		0	
2379	9.316860000	0x81	1	1	0x01		64	
2380	9.316875000	0x81	1	1	0x01		0	
2383	9.320860000	0x81	1	1	0x01		64	
2384	9.320872000	0x81	1	1	0x01		0	
2387	9.324863000	0x81	1	1	0x01		64	
2388	9.324883000	0x81	1	1	0x01		0	
2389	9.328860000	0x81	1	1	0x01		64	
2390	9.328877000	0x81	1	1	0x01		0	
2391	9.332861000	0x81	1	1	0x01		64	
2392	9.332878000	0x81	1	1	0x01		0	
2393	9.336860000	0x81	1	1	0x01		64	
2394	9.336878000	0x81	1	1	0x01		0	
2397	9.340861000	0x81	1	1	0x01		64	
2398	9.340872000	0x81	1	1	0x01		0	
2399	9.344860000	0x81	1	1	0x01		64	
2400	9.344878000	0x81	1	1	0x01		0	
2401	9.348876000	0x81	1	1	0x01		64	
2402	9.348896000	0x81	1	1	0x01		0	
2403	9.352860000	0x81	1	1	0x01		64	
2404	9.352878000	0x81	1	1	0x01		0	
2405	9.356861000	0x81	1	1	0x01		64	
2406	9.356881000	0x81	1	1	0x01		0	
2409	9.360862000	0x81	1	1	0x01		64	
2410	9.360872000	0x81	1	1	0x01		0	
2411	9.364860000	0x81	1	1	0x01		64	
2412	9.364877000	0x81	1	1	0x01		0	
2413	9.368860000	0x81	1	1	0x01		64	
2414	9.368879000	0x81	1	1	0x01		0	
2415	9.372861000	0x81	1	1	0x01		64	
2416	9.372881000	0x81	1	1	0x01		0	
2417	9.376861000	0x81	1	1	0x01		64	
2418	9.376878000	0x81	1	1	0x01		0	
2419	9.380862000	0x81	1	1	0x01		64	
2420	9.380879000	0x81	1	1	0x01		0	
2421	9.384861000	0x81	1	1	0x01		64	
2422	9.384878000	0x81	1	1	0x01		0	
2423	9.388863000	0x81	1	1	0x01		64	
2424	9.388881000	0x81	1	1	0x01		0	
2425	9.392861000	0x81	1	1	0x01		64	
2426	9.392883000	0x81	1	1	0x01		0	
2427	9.396861000	0x81	1	1	0x01		64	
2428	9.396878000	0x81	1	1	0x01		0	
2429	9.400864000	0x81	1	1	0x01		64	
2430	9.400889000	0x81	1	1	0x01		0	
2431	9.404891000	0x81	1	1	0x01		64	
2432	9.404909000	0x81	1	1	0x01		0	
2437	9.408859000	0x81	1	1	0x01		64	
2438	9.408867000	0x81	1	1	0x01		0	
2443	9.412859000	0x81	1	1	0x01		64	
2444	9.412868000	0x81	1	1	0x01		0	
2445	9.416868000	0x81	1	1	0x01		64	
2446	9.416886000	0x81	1	1	0x01		0	
2447	9.420862000	0x81	1	1	0x01		64	
2448	9.420879000	0x81	1	1	0x01		0	
2449	9.424861000	0x81	1	1	0x01		64	
2450	9.424879000	0x81	1	1	0x01		0	
2451	9.428864000	0x81	1	1	0x01		64	
2452	9.428883000	0x81	1	1	0x01		0	
2453	9.432861000	0x81	1	1	0x01		64	
2454	9.432878000	0x81	1	1	0x01		0	
2455	9.436861000	0x81	1	1	0x01		64	
2456	9.436879000	0x81	1	1	0x01		0	
2457	9.440861000	0x81	1	1	0x01		64	
2458	9.440879000	0x81	1	1	0x01		0	
2459	9.444861000	0x81	1	1	0x01		64	
2460	9.444879000	0x81	1	1	0x01		0	
2461	9.448883000	0x81	1	1	0x01		64	
2462	9.448903000	0x81	1	1	0x01		0	
2463	9.452865000	0x81	1	1	0x01		64	
2464	9.452884000	0x81	1	1	0x01		0	
2465	9.456861000	0x81	1	1	0x01		64	
2466	9.456878000	0x81	1	1	0x01		0	
2471	9.460862000	0x81	1	1	0x01		64	
2472	9.460873000	0x81	1	1	0x01		0	
2477	9.464861000	0x81	1	1	0x01		64	
2478	9.464879000	0x81	1	1	0x01		0	
2481	9.468862000	0x81	1	1	0x01		64	
2482	9.468880000	0x81	1	1	0x01		0	
2483	9.472862000	0x81	1	1	0x01		64	
2484	9.472879000	0x81	1	1	0x01		0	
2485	9.476864000	0x81	1	1	0x01		64	
2486	9.476882000	0x81	1	1	0x01		0	
2487	9.480862000	0x81	1	1	0x01		64	
2488	9.480887000	0x81	1	1	0x01		0	
2489	9.484863000	0x81	1	1	0x01		64	
2490	9.484882000	0x81	1	1	0x01		0	
2494	9.488864000	0x81	1	1	0x01		64	
2495	9.488875000	0x81	1	1	0x01		0	
2498	9.492862000	0x81	1	1	0x01		64	
2499	9.492880000	0x81	1	1	0x01		0	
2502	9.496863000	0x81	1	1	0x01		64	
2503	9.496885000	0x81	1	1	0x01		0	
2506	9.500863000	0x81	1	1	0x01		64	
2507	9.500883000	0x81	1	1	0x01		0	
2512	9.504864000	0x81	1	1	0x01		64	
2513	9.504874000	0x81	1	1	0x01		0	
2520	9.508862000	0x81	1	1	0x01		64	
2521	9.508872000	0x81	1	1	0x01		0	
2526	9.512920000	0x81	1	1	0x01		64	
2527	9.512937000	0x81	1	1	0x01		0	
2532	9.516860000	0x81	1	1	0x01		64	
2533	9.516869000	0x81	1	1	0x01		0	
2537	9.520861000	0x81	1	1	0x01		64	
2538	9.520871000	0x81	1	1	0x01		0	
2542	9.524860000	0x81	1	1	0x01		64	
2543	9.524877000	0x81	1	1	0x01		0	
2546	9.528861000	0x81	1	1	0x01		64	
2547	9.528878000	0x81	1	1	0x01		0	
2551	9.532863000	0x81	1	1	0x01		64	
2552	9.532881000	0x81	1	1	0x01		0	
2553	9.536865000	0x81	1	1	0x01		64	
2554	9.536883000	0x81	1	1	0x01		0	
2559	9.540865000	0x81	1	1	0x01		64	
2560	9.540878000	0x81	1	1	0x01		0	
2561	9.544863000	0x81	1	1	0x01		64	
2562	9.544882000	0x81	1	1	0x01		0	
2563	9.548863000	0x81	1	1	0x01		64	
2564	9.548880000	0x81	1	1	0x01		0	
2565	9.552862000	0x81	1	1	0x01		64	
2566	9.552879000	0x81	1	1	0x01		0	
2567	9.556862000	0x81	1	1	0x01		64	
2568	9.556880000	0x81	1	1	0x01		0	
2573	9.560861000	0x81	1	1	0x01		64	
2574	9.560870000	0x81	1	1	0x01		0	
2575	9.564863000	0x81	1	1	0x01		64	
2576	9.564880000	0x81	1	1	0x01		0	
2577	9.568863000	0x81	1	1	0x01		64	
2578	9.568880000	0x81	1	1	0x01		0	
2579	9.572864000	0x81	1	1	0x01		64	
2580	9.572881000	0x81	1	1	0x01		0	
2581	9.576863000	0x81	1	1	0x01		64	
2582	9.576880000	0x81	1	1	0x01		0	
2585	9.580863000	0x81	1	1	0x01		64	
2586	9.580926000	0x81	1	1	0x01		0	
2587	9.584914000	0x81	1	1	0x01		64	
2588	9.584938000	0x81	1	1	0x01		0	
2589	9.588874000	0x81	1	1	0x01		64	
2590	9.588894000	0x81	1	1	0x01		0	
2591	9.592863000	0x81	1	1	0x01		64	
2592	9.592885000	0x81	1	1	0x01		0	
2593	9.596864000	0x81	1	1	0x01		64	
2594	9.596881000	0x81	1	1	0x01		0	
2595	9.600863000	0x81	1	1	0x01		64	
2596	9.600880000	0x81	1	1	0x01		0	
2601	9.604887000	0x81	1	1	0x01		64	
2602	9.604898000	0x81	1	1	0x01		0	
2603	9.608864000	0x81	1	1	0x01		64	
2604	9.608882000	0x81	1	1	0x01		0	
2605	9.612863000	0x81	1	1	0x01		64	
2606	9.612880000	0x81	1	1	0x01		0	
2607	9.616863000	0x81	1	1	0x01		64	
2608	9.616881000	0x81	1	1	0x01		0	
2611	9.620864000	0x81	1	1	0x01		64	
2612	9.620875000	0x81	1	1	0x01		0	
2615	9.624863000	0x81	1	1	0x01		64	
2616	9.624880000	0x81	1	1	0x01		0	
2617	9.628863000	0x81	1	1	0x01		64	
2618	9.628880000	0x81	1	1	0x01		0	
2619	9.632863000	0x81	1	1	0x01		64	
2620	9.632880000	0x81	1	1	0x01		0	
2621	9.636864000	0x81	1	1	0x01		64	
2622	9.636883000	0x81	1	1	0x01		0	
2625	9.640865000	0x81	1	1	0x01		64	
2626	9.640883000	0x81	1	1	0x01		0	
2627	9.644863000	0x81	1	1	0x01		64	
2628	9.644880000	0x81	1	1	0x01		0	
2629	9.648865000	0x81	1	1	0x01		64	
2630	9.648882000	0x81	1	1	0x01		0	
2631	9.652866000	0x81	1	1	0x01		64	
2632	9.652890000	0x81	1	1	0x01		0	
2633	9.656864000	0x81	1	1	0x01		64	
2634	9.656881000	0x81	1	1	0x01		0	
2639	9.660863000	0x81	1	1	0x01		64	
2640	9.660874000	0x81	1	1	0x01		0	
2641	9.664864000	0x81	1	1	0x01		64	
2642	9.664882000	0x81	1	1	0x01		0	
2643	9.668864000	0x81	1	1	0x01		64	
2644	9.668882000	0x81	1	1	0x01		0	
2645	9.672864000	0x81	1	1	0x01		64	
2646	9.672881000	0x81	1	1	0x01		0	
2647	9.676867000	0x81	1	1	0x01		64	
2648	9.676885000	0x81	1	1	0x01		0	
2651	9.680864000	0x81	1	1	0x01		64	
2652	9.680881000	0x81	1	1	0x01		0	
2655	9.684864000	0x81	1	1	0x01		64	
2656	9.684882000	0x81	1	1	0x01		0	
2657	9.688865000	0x81	1	1	0x01		64	
2658	9.688888000	0x81	1	1	0x01		0	
2659	9.692864000	0x81	1	1	0x01		64	
2660	9.692881000	0x81	1	1	0x01		0	
2661	9.696864000	0x81	1	1	0x01		64	
2662	9.696882000	0x81	1	1	0x01		0	
2665	9.700868000	0x81	1	1	0x01		64	
2666	9.700880000	0x81	1	1	0x01		0	
2667	9.704864000	0x81	1	1	0x01		64	
2668	9.704881000	0x81	1	1	0x01		0	
2669	9.708864000	0x81	1	1	0x01		64	
2670	9.708882000	0x81	1	1	0x01		0	
2671	9.712868000	0x81	1	1	0x01		64	
2672	9.712888000	0x81	1	1	0x01		0	
2673	9.716864000	0x81	1	1	0x01		64	
2674	9.716883000	0x81	1	1	0x01		0	
2677	9.720866000	0x81	1	1	0x01		64	
2678	9.720879000	0x81	1	1	0x01		0	
2679	9.724937000	0x81	1	1	0x01		64	
2680	9.724954000	0x81	1	1	0x01		0	
2681	9.728865000	0x81	1	1	0x01		64	
2682	9.728883000	0x81	1	1	0x01		0	
2687	9.732866000	0x81	1	1	0x01		64	
2688	9.732877000	0x81	1	1	0x01		0	
2689	9.736864000	0x81	1	1	0x01		64	
2690	9.736881000	0x81	1	1	0x01		0	
2691	9.740865000	0x81	1	1	0x01		64	
2692	9.740883000	0x81	1	1	0x01		0	
2693	9.744864000	0x81	1	1	0x01		64	
2694	9.744882000	0x81	1	1	0x01		0	
2695	9.748884000	0x81	1	1	0x01		64	
2696	9.748901000	0x81	1	1	0x01		0	
2697	9.752864000	0x81	1	1	0x01		64	
2698	9.752882000	0x81	1	1	0x01		0	
2699	9.756865000	0x81	1	1	0x01		64	
2700	9.756883000	0x81	1	1	0x01		0	
2705	9.760866000	0x81	1	1	0x01		64	
2706	9.760883000	0x81	1	1	0x01		0	
2707	9.764865000	0x81	1	1	0x01		64	
2708	9.764881000	0x81	1	1	0x01		0	
2709	9.768865000	0x81	1	1	0x01		64	
2710	9.768883000	0x81	1	1	0x01		0	
2711	9.772865000	0x81	1	1	0x01		64	
2712	9.772881000	0x81	1	1	0x01		0	
2713	9.776865000	0x81	1	1	0x01		64	
2714	9.776882000	0x81	1	1	0x01		0	
2717	9.780865000	0x81	1	1	0x01		64	
2718	9.780876000	0x81	1	1	0x01		0	
2719	9.784866000	0x81	1	1	0x01		64	
2720	9.784883000	0x81	1	1	0x01		0	
2721	9.788865000	0x81	1	1	0x01		64	
2722	9.788883000	0x81	1	1	0x01		0	
2723	9.792865000	0x81	1	1	0x01		64	
2724	9.792882000	0x81	1	1	0x01		0	
2727	9.796865000	0x81	1	1	0x01		64	
2728	9.796876000	0x81	1	1	0x01		0	
2729	9.800865000	0x81	1	1	0x01		64	
2730	9.800882000	0x81	1	1	0x01		0	
2731	9.804865000	0x81	1	1	0x01		64	
2732	9.804882000	0x81	1	1	0x01		0	
2733	9.808865000	0x81	1	1	0x01		64	
2734	9.808883000	0x81	1	1	0x01		0	
2735	9.812865000	0x81	1	1	0x01		64	
2736	9.812883000	0x81	1	1	0x01		0	
2737	9.816886000	0x81	1	1	0x01		64	
2738	9.816904000	0x81	1	1	0x01		0	
2743	9.820868000	0x81	1	1	0x01		64	
2744	9.820880000	0x81	1	1	0x01		0	
2745	9.824865000	0x81	1	1	0x01		64	
2746	9.824884000	0x81	1	1	0x01		0	
2747	9.828865000	0x81	1	1	0x01		64	
2748	9.828893000	0x81	1	1	0x01		0	
2751	9.832868000	0x81	1	1	0x01		64	
2752	9.832881000	0x81	1	1	0x01		0	
2755	9.836866000	0x81	1	1	0x01		64	
2756	9.836883000	0x81	1	1	0x01		0	
2757	9.840866000	0x81	1	1	0x01		64	
2758	9.840883000	0x81	1	1	0x01		0	
2759	9.844866000	0x81	1	1	0x01		64	
2760	9.844883000	0x81	1	1	0x01		0	
2761	9.848867000	0x81	1	1	0x01		64	
2762	9.848885000	0x81	1	1	0x01		0	
2763	9.852869000	0x81	1	1	0x01		64	
2764	9.852888000	0x81	1	1	0x01		0	
2767	9.856865000	0x81	1	1	0x01		64	
